Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
178,178,0.99614847,0.003423256,-0.9950764,0.6764587,1.0,1273,1.0,1.0,1.0,0.0,1.0,0.2548548548548549,0.0,0.43577959774611497,70433,888015,7,3.9238020424194815,1,1.6693740561326684,0.9993124,-0.02740635,-0.99936616,0.7510787,0.995850622406639,241,1.0,0.995850622406639,0.0,0.06428188126485339,1.0,0.24,0.0,0.4270831300812524,14060,180000,7,4.149377593360996,1,1.7718668292912862,180000,0.006298924000020634,12.8282303389974,0.9636189799998647,0.3101965279997785,0.019192615000065416,11.523889298997801,0.004797392999989825,2370.980904419151,0.00023659999988012714,0.000180493836523965,0.24974209070205688,7.756921,3.028973,-2.0300984,1.8050699,-0.95502484,1.0,0.9491419,0.9235911,0.023928542,1.0003076,0.94852287,0.92220795,0.023970297,1.0054961,0.9511801,0.92941505,0.023264624,1.5121987e-06,7.0892756e-06,179000,0.9952286,0.044175625,-0.99593353,0.71383035,0.28209972,-0.57661647,-1.7874849,0.37696606,1.3259109,0.60111076,0.16738062,0.21458003
179,179,0.9952786,0.02778508,-0.9958427,0.67801553,1.0,1285,1.0,1.0,1.0,0.0,1.0,0.257,0.0,0.43697940454900164,71718,893015,7,3.8910505836575875,1,1.7121100099459867,0.99950576,-0.002620845,-0.99949574,0.7635847,0.9959677419354839,248,1.0,0.9959677419354839,0.0,0.063371909860894,1.0,0.247,0.0,0.4312667388055796,14308,181000,7,4.032258064516129,1,1.7890143432905952,181000,0.006172233000143024,13.186423862989159,0.9678025910002361,0.3375348600002326,0.018456543999946007,11.851733070988757,0.004699453999819525,2384.43396689716,2.511000002414221e-05,0.00017959103570319712,-0.15438763797283173,7.685409,2.9820995,-4.1137466,1.9430871,-0.95607996,1.0,0.9512354,0.9245656,0.024106346,1.0017891,0.95150745,0.9244211,0.024362884,1.0016785,0.9498737,0.92237604,0.024247319,1.0964502e-06,3.5364665e-06,180000,0.994598,0.05219312,-0.9949397,0.7082196,0.27034327,-0.5652594,-1.962646,0.39743516,1.3104142,0.61063975,0.1404862,0.21762984
180,180,0.995843,0.05337767,-0.99582916,0.6833394,1.0,1293,1.0,1.0,1.0,0.0,1.0,0.2586517303460692,0.0,0.43789383728827874,73011,898014,7,3.8662026295436966,1,1.7047889997222252,0.9996723,0.04966637,-0.99966043,0.76613986,0.996,250,1.0,0.996,0.0,0.063118935352238,1.0,0.249,0.0,0.4324338099640221,14558,182000,7,4.0,1,1.6804761230080003,182000,0.004799003000243829,13.353367654008252,0.9922703810002531,0.3180389159997503,0.020388765999996394,12.013105515008192,0.004716342999927292,2398.094337498164,4.872999988947413e-05,0.00017032664618454874,-2.0782101154327393,7.84802,2.760514,-2.7143836,1.8019968,-0.95655066,1.0,0.9495345,0.92320865,0.024366764,1.0014964,0.9499339,0.92500293,0.02423141,1.0067922,0.9526088,0.92712855,0.024575701,1.5226293e-06,1.4006601e-05,181000,0.99332,0.10522897,-0.9960205,0.69046664,0.29647905,-0.52294683,-1.7344966,0.3546315,1.3451144,0.629242,0.17648903,0.21093372
181,181,0.9971316,0.046852823,-0.9956635,0.67132026,1.0,1249,1.0,1.0,1.0,0.0,1.0,0.24989995998399359,0.0,0.4329549283516611,74260,903012,7,4.00160128102482,1,1.6925392726025006,0.9998788,0.015854897,-0.9996628,0.76115716,0.9959839357429718,249,1.0,0.9959839357429718,0.0,0.0632450431647535,1.0,0.248,0.0,0.43185182644050485,14807,183000,7,4.016064257028113,1,1.7331353103272584,183000,0.004497163999985787,13.12478104999991,0.9613818880002327,0.3344334090002121,0.020225685999776033,11.80078568099998,0.0034343719999014866,2411.515379274163,2.2849999822938116e-05,0.0001697350962786004,-0.963596522808075,7.6479897,2.8890028,-3.7586389,1.8042349,-0.9566839,1.0,0.9526783,0.92401737,0.025308931,0.9994848,0.9517747,0.92418075,0.024910916,1.000558,0.95084584,0.9218073,0.025265584,2.1729256e-06,5.3360086e-06,182000,0.9947696,0.08131143,-0.99404037,0.69830024,0.6882309,-0.53612643,-1.863067,0.3649757,1.9901915,0.62239224,0.1551959,0.21309158
182,182,0.9962613,0.010163564,-0.9952367,0.6805084,1.0,1242,1.0,1.0,1.0,0.0,1.0,0.24849939975990396,0.0,0.43214285610070124,75502,908010,7,4.024154589371981,1,1.6553420482042411,0.99916494,0.0531369,-0.999579,0.7538392,0.9960474308300395,253,1.0,0.9960474308300395,0.0,0.06274509038097843,1.0,0.252,0.0,0.43416126036301306,15060,184000,7,3.952569169960474,1,1.7798063913443118,184000,0.005044414000167308,12.698660575008034,0.9775514680000015,0.31908488700037196,0.018227164000109042,11.374097568007528,0.0046301339998535695,2424.4717643501667,2.494000000297092e-05,0.00016651960322633386,-1.0849522352218628,8.505568,2.8752987,-4.5655284,2.060908,-0.9562584,1.0,0.94996893,0.92382145,0.023480574,1.0043453,0.9504627,0.92460454,0.023407955,1.000565,0.9499662,0.9251547,0.023232244,1.0142155e-06,1.4049792e-06,183000,0.99510735,0.022706645,-0.99610436,0.7085997,0.11954916,-0.5883737,-1.7944753,0.36169273,1.1269886,0.5903318,0.16621464,0.19755985
183,183,0.9953348,-0.0013141449,-0.9965766,0.6741096,1.0,1260,1.0,1.0,1.0,0.0,1.0,0.25210084033613445,0.0,0.43421884647945586,76762,913008,7,3.966666666666667,1,1.6720389605850354,0.9993033,0.012556748,-0.99948144,0.75842184,0.995850622406639,241,1.0,0.995850622406639,0.0,0.06428188126485339,1.0,0.24,0.0,0.4270831300812525,15301,185000,7,4.149377593360996,1,1.7050357519754653,185000,0.003999652999937098,12.757978083010585,0.9611428359999081,0.32452703099988867,0.020490326000071946,11.44442272401102,0.003367112999967503,2437.4837747531797,2.8399999791872688e-05,0.00016564704128541052,1.0052735805511475,7.654767,3.1154737,-2.4787898,1.885264,-0.9558449,1.0,0.9497087,0.92473775,0.023724051,1.0018386,0.9498014,0.9256645,0.023972515,1.0021763,0.9496082,0.92347264,0.023708949,1.1363858e-06,2.1642581e-06,184000,0.99500316,-0.01951087,-0.9974042,0.7102935,0.29400042,-0.53003526,-1.9587001,0.34528828,1.3417845,0.62299544,0.14104165,0.20446928
184,184,0.99571437,0.036084436,-0.9958833,0.67645913,1.0,1284,1.0,1.0,1.0,0.0,1.0,0.2569541725035021,0.0,0.4369539171772495,78046,918005,7,3.891744548286604,1,1.6873988932931956,0.9995796,0.040683903,-0.99976754,0.75601137,0.996031746031746,252,1.0,0.996031746031746,0.0,0.06286896634029705,1.0,0.251,0.0,0.43358851460803244,15553,186000,7,3.9682539682539684,1,1.692356804739398,186000,0.006302395000147953,13.159731372008991,0.9879452449999917,0.30484596599990255,0.019004846999905567,11.836869395008762,0.004635014000086812,2450.9245247821877,0.0001285100001950923,0.00016323266027029604,-0.296758234500885,7.624177,2.9659693,-2.4180858,1.7976538,-0.95448655,1.0,0.94887996,0.9246935,0.023949478,1.0006763,0.94841707,0.9238725,0.02393571,1.0012857,0.94846475,0.92466396,0.023488097,9.4596516e-07,1.926167e-06,185000,0.99466145,0.10226456,-0.99495167,0.70106184,0.17434888,-0.5310058,-1.9144342,0.37100387,1.1904708,0.62592214,0.14742522,0.20704305
185,185,0.9961595,0.056518003,-0.99506307,0.67334545,1.0,1261,1.0,1.0,1.0,0.0,1.0,0.2524019215372298,0.0,0.43439059789726564,79307,923001,7,3.9619349722442507,1,1.6736453394249942,0.9998109,0.056192815,-0.99959296,0.75199044,0.99609375,256,1.0,0.99609375,0.0,0.06237781024480981,1.0,0.255,0.0,0.43586121644395015,15809,187000,7,3.90625,1,1.6650708505946525,187000,0.006353745000069466,13.08523011400439,0.9570549019999817,0.30686307499991017,0.018320296999718266,11.792120622004859,0.004491653000059159,2464.2832030841987,2.581999979156535e-05,0.00016325165051966906,-0.7325344085693359,8.152699,2.9159958,-3.394579,1.7966131,-0.9568497,1.0,0.95138174,0.92432725,0.024228575,1.0009198,0.95116436,0.9247122,0.02420036,1.0016026,0.9503876,0.9223024,0.024199398,6.8616504e-07,2.9899068e-06,186000,0.99445146,0.17820756,-0.9959511,0.67736685,0.12257804,-0.5481139,-1.9033554,0.34782383,1.1304073,0.61122125,0.14906761,0.19276895
186,186,0.99481654,0.010548251,-0.9953008,0.67450255,1.0,1240,1.0,1.0,1.0,0.0,1.0,0.248,0.0,0.43185182644050496,80547,928001,7,4.032258064516129,1,1.6399030452800663,0.99960434,0.01293046,-0.9995773,0.7559968,1.0,248,1.0,1.0,1.0,0.0,1.0,0.248,0.0,0.43185182644050485,16057,188000,7,4.032258064516129,1,1.6940859361936622,188000,0.0063720240000293416,13.298516245010433,0.9538714670002264,0.30252811699983795,0.018569383999874844,12.010909055010416,0.006158277999929851,2477.8693458462017,0.00010792000011861091,0.0001608091261005029,-0.7456550598144531,8.461093,2.9146388,-3.1948373,1.8922542,-0.95755005,1.0,0.9516847,0.9250843,0.023961917,1.0015099,0.95328975,0.9274573,0.02371616,1.003315,0.9515282,0.9244848,0.024150053,3.6412823e-06,1.6064721e-06,187000,0.99421895,0.07018199,-0.9935244,0.6967671,0.18206188,-0.5391771,-1.8352625,0.34915882,1.1996884,0.6174384,0.1595716,0.19941375
187,187,0.99570554,0.0066555226,-0.9959804,0.67758477,1.0,1264,1.0,1.0,1.0,0.0,1.0,0.25290116046418565,0.0,0.4346747790015587,81811,932999,7,3.954113924050633,1,1.729156752763874,0.99956125,-0.02440589,-0.9996343,0.75305873,1.0,257,1.0,1.0,1.0,0.0,1.0,0.257,0.0,0.4369794045490016,16314,189000,7,3.8910505836575875,1,1.6514931533535309,189000,0.0042040340003950405,13.705588364981395,1.0255877049999071,0.34307396499980314,0.018540844999733963,12.309471022981597,0.004686443000082363,2491.897155215183,2.43499998759944e-05,0.00016072510334197432,0.17519605159759521,7.66595,3.0200548,-2.5702214,1.6237361,-0.9559149,1.0,0.951025,0.9245158,0.02340522,0.9991268,0.9496877,0.9237407,0.023362415,1.0010939,0.94997317,0.9241532,0.023503134,2.5428967e-06,2.44431e-06,188000,0.9945986,0.053898796,-0.9949013,0.6943301,0.09588235,-0.5551178,-1.8156085,0.35647872,1.1006296,0.6091521,0.16273884,0.2001281
188,188,0.99611694,-0.016177887,-0.99540955,0.6806096,1.0,1257,1.0,1.0,1.0,0.0,1.0,0.251500600240096,0.0,0.4338756138791018,83068,937997,7,3.976133651551313,1,1.6603581505757739,0.9998132,-0.014216858,-0.99982923,0.7503016,0.9957805907172996,237,1.0,0.9957805907172996,0.0,0.06481979534066336,1.0,0.236,0.0,0.42462218500685994,16551,190000,7,4.219409282700422,1,1.6568368995808145,190000,0.005966585000351188,12.97510898999144,0.9948459510001157,0.32687069299981886,0.01847612499977913,11.625619802991423,0.0033067129998016753,2505.12964042418,2.3120000150811393e-05,0.00016307985060848296,1.388211965560913,7.5022173,3.1591754,-2.9525974,1.8242979,-0.9556956,1.0,0.95123607,0.9242862,0.024382789,1.0007697,0.9502375,0.9230277,0.024391351,1.0002474,0.9500675,0.92292655,0.024609277,2.3546017e-06,4.214685e-06,189000,0.99501884,0.009849731,-0.99541026,0.715301,0.18358144,-0.54842204,-2.1041598,0.3481631,1.2015128,0.61020523,0.121948086,0.18649532
189,189,0.9960933,0.0016664643,-0.9958164,0.68352455,1.0,1280,1.0,1.0,1.0,0.0,1.0,0.2562049639711769,0.0,0.4365363448874616,84348,942993,7,3.903125,1,1.7161884320711989,0.9998527,0.00827257,-0.9996408,0.7686957,1.0,251,1.0,1.0,1.0,0.0,1.0,0.251,0.0,0.43358851460803244,16802,191000,7,3.9840637450199203,1,1.6579354691425583,191000,0.006350505000227713,12.92523825699709,0.9773443449998922,0.33140665899964006,0.01860663699972065,11.586650056997769,0.004854364000038913,2518.3128807171825,2.5689999802125385e-05,0.0001623026910237968,-0.4134621024131775,7.3491926,2.9526176,-2.5595355,1.8220551,-0.9582963,1.0,0.9521427,0.92466116,0.025392383,1.001635,0.95241857,0.9253155,0.025359714,1.0033541,0.9534486,0.92633486,0.025280183,8.0764994e-07,3.124454e-06,190000,0.99569577,0.066222884,-0.99406767,0.7033606,0.11177243,-0.52641815,-1.7749127,0.33948317,1.1182584,0.62263477,0.16949825,0.18843874
190,190,0.996514,0.022329219,-0.9958796,0.6789796,1.0,1267,1.0,1.0,1.0,0.0,1.0,0.25355213127876725,0.0,0.43504419086198826,85615,947990,7,3.9439621152328335,1,1.7375152382021384,0.9995283,0.01688073,-0.9996521,0.75658506,0.995850622406639,241,1.0,0.995850622406639,0.0,0.06428188126485339,1.0,0.24,0.0,0.4270831300812524,17043,192000,7,4.149377593360996,1,1.6606532817399133,192000,0.003945053000279586,13.046962280001935,0.9709525230000509,0.336877960000038,0.020394736000071134,11.711218315001588,0.0035543429999052023,2531.627484715187,1.9350000002305023e-05,0.0001566277351230383,-1.2109373807907104,7.0541286,2.8617911,-3.8972235,1.9084709,-0.95775163,1.0,0.95201194,0.92563343,0.024559762,1.001378,0.9518232,0.9247714,0.024549052,1.0032694,0.9528082,0.9260946,0.024426466,5.8874275e-07,2.4578742e-06,191000,0.9958414,0.10359352,-0.99529153,0.6983799,0.19365552,-0.53344846,-1.8669351,0.33689222,1.2136781,0.61806196,0.15459676,0.18844135
191,191,0.99601454,-0.0010834661,-0.9950896,0.67559683,1.0,1263,1.0,1.0,1.0,0.0,1.0,0.25265053010602123,0.0,0.4345322079468537,86878,952989,7,3.958036421219319,1,1.658199218405713,0.99966866,0.06334402,-0.9994583,0.75933117,0.9962825278810409,269,1.0,0.9962825278810409,0.0,0.060857641426560964,1.0,0.268,0.0,0.4429175995600084,17312,193000,7,3.717472118959108,1,1.6636591115842272,193000,0.003973932999997487,13.374304160992779,0.9758769159998337,0.33134170599987556,0.018634554000072967,12.040671977993043,0.003784903999985545,2545.2797774821806,2.0169999970676145e-05,0.0001534558250568807,0.35648465156555176,7.3656187,3.0405922,-3.2124944,1.7872477,-0.9572454,1.0,0.95130205,0.92570233,0.024124704,1.002037,0.95157766,0.92574596,0.024336178,1.0014622,0.95143354,0.9255174,0.024015827,9.008548e-07,1.5123613e-06,192000,0.99563634,0.08480039,-0.99400157,0.6954975,0.15937409,-0.5221208,-1.6840879,0.3398749,1.1727766,0.62654924,0.18561366,0.19868782
192,192,0.9965119,0.06816326,-0.9957129,0.6780138,1.0,1257,1.0,1.0,1.0,0.0,1.0,0.251500600240096,0.0,0.4338756138791018,88135,957987,7,3.976133651551313,1,1.6789406464047474,0.9995398,0.06999624,-0.99954754,0.75459576,0.996078431372549,255,1.0,0.996078431372549,0.0,0.062499519413761674,1.0,0.254,0.0,0.4352975993501457,17567,194000,7,3.9215686274509802,1,1.6166188056982795,194000,0.006304595000074187,13.285284488003526,0.9741668050000953,0.30932185000028767,0.020169705000171234,11.97027515900254,0.005019774000174948,2558.840340591187,2.66000001829525e-05,0.00015170649567153305,0.9207598567008972,7.748097,3.1047084,-3.893015,1.7170069,-0.9579111,1.0,0.95252925,0.925927,0.024825666,1.0013992,0.9524231,0.9258239,0.024704345,1.0011482,0.9521971,0.92425644,0.024951253,8.662013e-07,1.4964081e-06,193000,0.9953056,0.1524355,-0.9948307,0.68203807,0.08471673,-0.54114574,-1.8174001,0.35194853,1.0884087,0.6167769,0.16244756,0.19955613
193,193,0.996765,0.01945713,-0.9962496,0.6774521,1.0,1261,1.0,1.0,1.0,0.0,1.0,0.252250450090018,0.0,0.4343042257673777,89396,962986,7,3.964314036478985,1,1.6682399971401987,0.99963886,-0.025541428,-0.99955815,0.7676598,0.9958333333333333,240,1.0,0.9958333333333333,0.0,0.06441510347391795,1.0,0.239,0.0,0.42647274238806865,17807,195000,7,4.166666666666667,1,1.6167525750370366,195000,0.004240643000230193,13.420090638996498,1.0660730740000872,0.32902534699996977,0.01918222499989497,11.996786025996244,0.004502243999922939,2572.5616841251663,0.0002810800001498137,0.0001538395881652832,2.052173137664795,7.474966,3.2337432,-2.83854,1.6638255,-0.95539296,1.0,0.95038414,0.92570996,0.023565322,0.99886614,0.9491782,0.9238135,0.023406873,1.0010405,0.95023465,0.92596304,0.023621097,2.4947446e-06,1.609807e-06,194000,0.99635124,0.07223389,-0.9950763,0.7002349,0.1584913,-0.54743284,-1.7722975,0.3715943,1.1717417,0.6163599,0.1699421,0.20718578
194,194,0.9961616,0.05983233,-0.995794,0.67868733,1.0,1257,1.0,1.0,1.0,0.0,1.0,0.2514,0.0,0.43381798026361235,90653,967986,7,3.977724741447892,1,1.6959346525947137,0.9998052,0.046357676,-0.9995834,0.76245266,0.9959349593495935,246,1.0,0.9959349593495935,0.0,0.06362795057926231,1.0,0.245,0.0,0.4300872004605578,18053,196000,7,4.065040650406504,1,1.7047987621668887,196000,0.004456383000160713,13.470646072993986,0.9803528219999862,0.31821961700006796,0.01917896299983113,12.144863014993916,0.0035479130001476733,2586.334069435161,2.735999987635296e-05,0.0001514959876658395,0.12023431062698364,7.819174,3.013671,-7.431513,2.0354044,-0.9565522,1.0,0.9514573,0.92582893,0.024229605,1.0014192,0.95203346,0.9261251,0.024085421,1.000621,0.9502455,0.9243769,0.02419798,9.5094504e-07,4.2681495e-06,195000,0.99529773,0.08091937,-0.9944081,0.69587535,0.13351913,-0.5714329,-1.7399262,0.32287365,1.1428431,0.59234554,0.17553335,0.17147812
195,195,0.9955624,-0.017107518,-0.9961227,0.67629427,1.0,1250,1.0,1.0,1.0,0.0,1.0,0.2500500100020004,0.0,0.4330415713300513,91903,972985,7,3.9992,1,1.632421318165136,0.99948156,0.03223051,-0.99969876,0.75690585,1.0,262,1.0,1.0,1.0,0.0,1.0,0.262,0.0,0.43972263985380594,18315,197000,7,3.816793893129771,1,1.70675141948136,197000,0.006306552000296506,13.176196861002609,0.9936075720002009,0.3291746059999241,0.018428914999731205,11.825239084002988,0.0034178419996351295,2599.7837609351536,2.2289999833446927e-05,0.000153569140820764,-0.6314330697059631,7.30465,2.928094,-1.7428448,1.6443846,-0.9578718,1.0,0.9523842,0.9259299,0.023829244,1.0010216,0.9529285,0.926812,0.02374153,1.0004401,0.9522035,0.9260494,0.023558531,9.744969e-07,1.7009419e-06,196000,0.9946679,0.08803469,-0.9945491,0.6858259,0.60618365,-0.52160895,-1.9560516,0.3641049,1.833421,0.63156664,0.14141569,0.21411198
196,196,0.99589014,0.016265016,-0.9948678,0.6759169,1.0,1269,1.0,1.0,1.0,0.0,1.0,0.2538507701540308,0.0,0.43521323123985584,93172,977984,7,3.9393223010244287,1,1.701602595371772,0.9994023,0.024334785,-0.9997271,0.75470084,0.9959183673469387,245,1.0,0.9959183673469387,0.0,0.06375714021148289,1.0,0.244,0.0,0.4294927240361588,18560,198000,7,4.081632653061225,1,1.6615303333763412,198000,0.006333785000151693,13.600552653004797,0.9965412020001168,0.3272485309998956,0.018988874000115175,12.24653395700443,0.0048752140000942745,2613.6802922391594,3.1089999993128004e-05,0.00015123470802791417,0.4392741024494171,7.25174,3.0499363,-3.8853707,1.8196479,-0.9580921,1.0,0.9525565,0.92607045,0.02463085,1.0017843,0.9524219,0.92493504,0.024794623,1.0016024,0.9528857,0.9252509,0.024518117,8.947259e-07,1.6495263e-06,197000,0.99442744,0.069585174,-0.9939274,0.6974464,0.36954117,-0.56624764,-2.1357076,0.37913495,1.4470705,0.6067867,0.11816095,0.21121171
197,197,0.9960316,0.0076926085,-0.9965462,0.67474824,1.0,1265,1.0,1.0,1.0,0.0,1.0,0.253,0.0,0.43473095127906414,94437,982984,7,3.952569169960474,1,1.6956475671828113,0.9998177,-0.012704247,-0.99986905,0.7578827,0.996031746031746,252,1.0,0.996031746031746,0.0,0.06286896634029705,1.0,0.251,0.0,0.4335885146080325,18812,199000,7,3.9682539682539684,1,1.5933219163593149,199000,0.0040344330000152695,13.6639897360119,1.089409335000255,0.34278934399981154,0.020079375000022992,12.204090745011854,0.0035668139998961124,2627.634813007166,1.9690000044647604e-05,0.00015180447371676564,0.9544563293457031,7.3436604,3.1085482,-3.548809,1.6211911,-0.95623094,1.0,0.9523207,0.92649573,0.023556339,1.0006949,0.950894,0.92514324,0.023577416,0.99981356,0.9503969,0.9237209,0.023569291,3.119962e-06,5.5576515e-06,198000,0.995294,0.081994556,-0.99553347,0.68203497,0.8727397,-0.5484852,-2.068995,0.3755611,2.393459,0.617791,0.12631266,0.22299588
198,198,0.99597436,0.007130831,-0.99706525,0.6719116,1.0,1293,1.0,1.0,1.0,0.0,1.0,0.2586,0.0,0.43786532176001336,95730,987984,7,3.8669760247486464,1,1.7276066704036472,0.9997093,0.012220652,-0.9996429,0.76051456,0.996078431372549,255,1.0,0.996078431372549,0.0,0.062499519413761674,1.0,0.254,0.0,0.4352975993501457,19067,200000,7,3.9215686274509802,1,1.7291405238362283,200000,0.006401905000075203,13.211005800994826,0.9768759559997306,0.31207075099973736,0.018160681999688677,11.893826184995305,0.0036512820001917135,2641.124225054163,1.9040000097447773e-05,0.0001512926974100992,-0.7731714844703674,6.9851418,2.9121027,-4.0917745,1.8257748,-0.9577062,1.0,0.95267177,0.92613363,0.0238728,1.0014215,0.9529089,0.9262287,0.023971966,1.0010659,0.9519496,0.92470974,0.023978906,8.434075e-07,2.3147247e-06,199000,0.99457884,0.08463033,-0.9964599,0.67954516,0.18679325,-0.5515822,-2.1168773,0.35405523,1.205378,0.6103123,0.12040704,0.19600712
199,199,0.9967483,0.007151673,-0.9966485,0.6666773,1.0,1263,1.0,1.0,1.0,0.0,1.0,0.25265053010602123,0.0,0.4345322079468537,96993,992983,7,3.958036421219319,1,1.6983005641742115,0.9997183,-0.0057489574,-0.99967897,0.75605,0.99609375,256,1.0,0.99609375,0.0,0.06237781024480981,1.0,0.255,0.0,0.43586121644395015,19323,201000,7,3.90625,1,1.6929887588226922,201000,0.006155393999961234,13.582099138006015,1.0018081260000145,0.3150493049997749,0.018689504000121815,12.236585146006291,0.003790712999943935,2655.009090186168,2.094999990731594e-05,0.00015150364197324961,0.7899907231330872,7.4014263,3.0898237,-2.6434388,1.6892997,-0.9552983,1.0,0.9517875,0.92600095,0.023804564,0.99704635,0.9492906,0.9219331,0.023566281,1.0009054,0.95151985,0.9250386,0.023807328,7.0378223e-06,1.2398996e-06,200000,0.9955524,0.085893564,-0.9956687,0.67830247,0.30153137,-0.5525946,-1.8901782,0.369969,1.3519275,0.6131568,0.15104489,0.20751885
200,200,0.99682987,0.037036844,-0.9950829,0.6758386,1.0,1262,1.0,1.0,1.0,0.0,1.0,0.2524504900980196,0.0,0.4344182778697155,98255,997982,7,3.9611727416798734,1,1.6817038809549525,0.9993767,0.020117048,-0.9997754,0.75662667,1.0,259,1.0,1.0,1.0,0.0,1.0,0.259,0.0,0.43808560807221225,19582,202000,7,3.861003861003861,1,1.7073497028163562,202000,0.004082153000126709,13.51118047699174,0.9789354489998914,0.31087929000022996,0.01949494499967841,12.193065766991367,0.0046980430001895,2668.8075388571497,2.483000025677029e-05,0.0001492320589022711,-1.225520372390747,8.062661,2.8608944,-2.220757,1.7163721,-0.9588687,1.0,0.9549297,0.9270371,0.025578959,1.0002675,0.9545144,0.92558557,0.02567054,1.0006413,0.95336616,0.9240039,0.025299147,1.0015565e-06,4.0666932e-06,201000,0.995002,0.07621641,-0.9952738,0.6796539,0.22768663,-0.5836945,-2.2270422,0.38885522,1.2556918,0.5977384,0.107846946,0.20871057
201,201,0.9970039,0.030350491,-0.9959774,0.6738049,1.0,1270,1.0,1.0,1.0,0.0,1.0,0.25415249149489694,0.0,0.43538374172887223,99525,1002979,7,3.9346456692913385,1,1.7278578040409407,0.9996422,0.0046266825,-0.9996623,0.7606587,0.9960159362549801,251,1.0,0.9960159362549801,0.0,0.06299357888781631,1.0,0.25,0.0,0.4330127018922193,19833,203000,7,3.9840637450199203,1,1.7146384690662668,203000,0.004143032999763818,13.458206731002065,1.0045847790001972,0.32025099799966483,0.01886058199988838,12.105514315002438,0.004823723999834328,2682.5614447741505,2.9300000278453808e-05,0.00015071651432663202,-0.8270217180252075,7.2353315,2.9060216,-2.2656364,1.7041975,-0.95667434,1.0,0.9500904,0.9263905,0.023245003,1.0017397,0.9504303,0.92681193,0.023153018,1.0020738,0.95094156,0.92595136,0.023015453,6.8046677e-07,2.338963e-06,202000,0.99536604,0.08141222,-0.9952681,0.6871471,0.16789766,-0.5034006,-1.967981,0.33213234,1.1828156,0.63638824,0.13973871,0.19444545
